RECORDING_SESSION_LABEL	TRIAL_INDEX	EYE_USED	IA_AREA	IA_DWELL_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_FIXATION_COUNT	IA_FIXATION_COUNT	IA_ID	IA_LABEL	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_SKIP	INTEREST_AREA_FIXATION_SEQUENCE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_TOTAL_VISITED_IA_COUNT	SENTENCE_RT	Trial_Index_	paragraphid	speechid
"P09"	14	"RIGHT"	1485,00	0	.	.	.	.	.	.	.	.	0	476	"s"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2178,00	0	.	.	.	.	.	.	.	.	0	477	"."	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2970,00	0	.	.	.	.	.	.	.	.	0	478	"I"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2277,00	0	.	.	.	.	.	.	.	.	0	479	"f"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1485,00	153	153	83	471	[471, 460, 453, 455, 446, 441, 444, 437, 434, 443, 433, 420, 403, 409, 398, 393, 377, 381, 363, 370, 367, 362, 382, 372, 366, 356, 358, 342, 345, 333, 323, 302, 314, 303, 294, 287, 273, 265, 269, 256, 246, 229, 238, 245, 228, 230, 219, 222, 213, 214, 199, 191, 179, 167, 157, 150, 141, 136, 129, 116, 98, 112, 107, 93, 97, 85, 76, 70, 71, 62, 52, 42, 44, 35, 31, 17, 4, 5]	83	1	153	1	1	480	"o"	0	0	0	0	0	0	0	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1485,00	0	.	.	.	.	.	.	.	.	0	481	"r"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2475,00	0	.	.	.	.	.	.	.	.	0	482	"m"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2325,00	0	.	.	.	.	.	.	.	.	0	483	"a"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2046,00	0	.	.	.	.	.	.	.	.	0	484	"f"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2139,00	0	.	.	.	.	.	.	.	.	0	485	"m"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	486	"u"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	487	"r"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	488	"s"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	489	"t"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	280	280	85	.	[480, 471, 460, 453, 455, 446, 441, 444, 437, 434, 443, 433, 420, 403, 409, 398, 393, 377, 381, 363, 370, 367, 362, 382, 372, 366, 356, 358, 342, 345, 333, 323, 302, 314, 303, 294, 287, 273, 265, 269, 256, 246, 229, 238, 245, 228, 230, 219, 222, 213, 214, 199, 191, 179, 167, 157, 150, 141, 136, 129, 116, 98, 112, 107, 93, 97, 85, 76, 70, 71, 62, 52, 42, 44, 35, 31, 17, 4, 5]	85	1	280	1	1	490	"e"	0	0	0	0	0	0	0	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	491	"n"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2046,00	0	.	.	.	.	.	.	.	.	0	492	"e"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2139,00	0	.	.	.	.	.	.	.	.	0	493	"s"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	494	"o"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2046,00	0	.	.	.	.	.	.	.	.	0	495	"m"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2139,00	0	.	.	.	.	.	.	.	.	0	496	"s"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	497	"l"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	498	"o"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	499	"t"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	213	213	86	490	[490, 480, 471, 460, 453, 455, 446, 441, 444, 437, 434, 443, 433, 420, 403, 409, 398, 393, 377, 381, 363, 370, 367, 362, 382, 372, 366, 356, 358, 342, 345, 333, 323, 302, 314, 303, 294, 287, 273, 265, 269, 256, 246, 229, 238, 245, 228, 230, 219, 222, 213, 214, 199, 191, 179, 167, 157, 150, 141, 136, 129, 116, 98, 112, 107, 93, 97, 85, 76, 70, 71, 62, 52, 42, 44, 35, 31, 17, 4, 5]	86	1	213	1	1	500	"t"	0	0	0	0	0	0	0	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	501	"e"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2046,00	0	.	.	.	.	.	.	.	.	0	502	"t"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	2139,00	167	167	96	541	[541, 555, 546, 538, 529, 533, 516, 522, 511, 500, 490, 480, 471, 460, 453, 455, 446, 441, 444, 437, 434, 443, 433, 420, 403, 409, 398, 393, 377, 381, 363, 370, 367, 362, 382, 372, 366, 356, 358, 342, 345, 333, 323, 302, 314, 303, 294, 287, 273, 265, 269, 256, 246, 229, 238, 245, 228, 230, 219, 222, 213, 214, 199, 191, 179, 167, 157, 150, 141, 136, 129, 116, 98, 112, 107, 93, 97, 85, 76, 70, 71, 62, 52, 42, 44, 35, 31, 17, 4, 5]	96	0	167	1	1	503	"b"	1	1	0	0	0	0	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
"P09"	14	"RIGHT"	1395,00	0	.	.	.	.	.	.	.	.	0	504	"a"	.	.	.	.	.	.	1	[363, 5, 4, 17, 31, 35, 44, 42, 52, 62, 71, 70, 76, 85, 97, 93, 107, 112, 98, 116, 129, 136, 141, 150, 157, 167, 179, 191, 199, 214, 213, 222, 219, 230, 228, 229, 245, 238, 229, 246, 256, 269, 265, 273, 287, 294, 303, 314, 302, 323, 333, 345, 342, 358, 356, 366, 372, 362, 382, 362, 367, 370, 363, 381, 377, 393, 398, 409, 403, 420, 433, 443, 434, 437, 441, 444, 441, 446, 455, 453, 460, 471, 480, 0, 490, 500, 511, 522, 516, 533, 529, 538, 546, 555, 541, 503, 508, 547, 556, 551, 6, 82, 99, 110, 107, 110, 115, 106, 185, 107, 106, 114]	21346,00	112	610	"Trial: 14"	119	24068	14	3	7946
